"","name_text","desc_text","emails","category","logo"
"763","Taiwanese Overseas Student Association","We are here to promote the awarennes of Taiwanese culture in foreign communities and help Taiwanese students, both graduate and undergraduate, to have a smooth transition in UW.","tosa@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/c05/c055a679fedee6be3fe393bbf108cdef.png"
"764","Taiwanese Student Association","The mission of our organization is to raise the awareness of the Taiwanese culture through events that we hope are enjoyable, entertaining, and inviting for the UW community.","tsauw@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/1e5/1e5c0280bb6e64a1b3e09a86391407f6.jpg"
"765","Taiwanese Youth Alliance of Pacific Northwest","TYAPN is a nonprofit organization. Our mission is to advance Taiwanese youth’s abilities through unity to achieve the goal of increasing Taiwanese overseas students’ contributions and positive impacts on Taiwanese society.","tyapn@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/19e/19e9aaf76ced8ae2b4c734cf987d1480.png"
"766","Tango Club at University of Washington","To facilitate a community of argentine tango dancers at the University of Washington and encourage learning and improvement in both new and experienced dancers with the goal of stimulating a young tango community in Seattle, and uniting a group of avid tango dancers. We will accomplish this by holding weekly beginners Practicás and at least yearly Milongas. These events will be used to help build connections to the Seattle tango communit…","uwtango@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/e12/e120b610a0e2b610563d70450d7203f3.bmp"
"767","Tau Beta Pi Washington Alpha Chapter","As the only honor society for engineers in all disciplines, Tau Beta Pi:
• Recognizes academic and professional excellence rooted in personal integrity,
• Promotes a well-rounded education essential for success,
• Provides opportunities for leadership development and promotes lifelong learning,
• Cultivates a community of dedicated high achievers.","tbpeng@uw.edu","HONORARY","https://uws-community.symplicity.com/files/e82/e82114bfdc27b3662ab8311c59192d0c.png"
"768","Tau Kappa Epsilon","TKE contributes to the advancement of society through the personal growth of our members, and service to others.","uwtke@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/5e4/5e4eab74c635332c9734a7f7fb593c03.png"
"769","Tax Law Association at the University of Washington","To connect students and faculty with the area of Taxation Law.","tlauw@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/14c/14c606637b0f444690209f8a9c25ef7d.png"
"770","Teach for America Recruitment Team","To spread awareness about educational inequity in our country and promote opportunities for graduates within Teach For America.","tfauw@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/ba3/ba36a2f33615d92a2fd44cc41f67fecb.png"
"771","Teach for China UW Chapter","Help children/students in impoverished area of China by recruiting undergraduate/graduate students to be their teacher.","uwtfc@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/aa3/aa3e18da244ed338311779cf71c8d569.jpg"
"772","Team One Love Washington","Team One Love exists for one reason:
Yeardley Love was killed and her death was avoidable if anyone in her life had truly understood the unhealthy and increasingly dangerous relationship behaviors they were seeing.
 
At One Love, we believe that the more we know about how to identify and navigate healthy and unhealthy relationship behaviors, the less likely we will end up in abusive relationships.","tolw@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/73d/73dc830d71515a60a91fe7d45b5dc206.jpg"
"773","Tech++ UW","Tech++ empowers students to take their career to the next level by capitalizing on technology. We aim to increase diversity in other fields by stretching technology into various sectors.","techplus@uw.edu","SCIENCES","https://uws-community.symplicity.com/files/904/9041ee821bf6299c9b2a06e19149c2b4.png"
"774","Technical Association of Pulp and Paper Industry, University of Washington Student Chapter","To promote the curricular, professional, and social development of University of Washington students majoring in Bioresource Science and Engineering.","tappi@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/1d0/1d0e59647ca255f1ba4d1154e8555611.png"
"775","Technology and Business Association","We aim to provide a platform for people to exchange ideas about business and technology, and also for people to gain knowledge and experience that benefits their future career.","tbauw@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/1c0/1c01bb15552186bd92f9e09bcc7d73e5.jpg"
"776","Technology Law Society","Establish a network and support structure within the law school for those students interested in Intellectual Property and connect those students to local practitioners.

The Technology Law Society works to bring the technology related legal resources of both the law school and surrounding community to the student body. The topics covered under technology are broad, including biotechnology, privacy, public interest, e-commerce and intel…","techlaws@uw.edu","LAW","https://uws-community.symplicity.com/files/d8b/d8b1b0ffecf91a30f9afd28ceef96bf1.jpeg"
"777","TEDxUofW","We are an organization hosting TED talks under the TED licensing, that serve to gather the community and inspire change through innovative discussions. Every year we host the TEDxUofW conference at the end of the year, and have a group of volunteer students who are apart of the RSO, planning the event in the months leading up to it.","tedxuofw@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/aaf/aaf233181b7a4ce23000ea7952b1904f.jpg"
"778","Tent City Collective","To create conversations and actions meant to eradicate homelessness and advocate for affordable housing through fostering relationships between the UW student body and those experiencing homelessness.","tentcity@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/c1e/c1e646d3acdbfd6e593f072ecd01e65c.png"
"779","Thai Student Association","ThaiSA is established to promote knowledge of Thai culture, traditions, and to foster ties between Thai students at the UW and the UW community. ThaiSA hosts cultural events and activities in which the student body is welcomed to join.","thaisa@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/6e4/6e48afd1552705a4d25f4aa1b7c45e09.png"
"780","The Analog Society","To increase the accessibility and opportunity students have to work with analog photography while increasing our understanding and appreciation of such art.","analoguw@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/b93/b9318dd5f3db3814a3ee15a732d37d25.jpg"
"781","The Association of Chemical Engineering Graduate Students","The purpose of ACES is to improve the lives of chemical engineering graduate students as well as foster a supportive and rewarding community by organizing community outreach, professional development, and social events.","acesuw@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/9a3/9a3063097ec687bfec3a3fa0f8408780.png"
"782","The Cadet Association","The purpose of this organization is to raise money for events that improve the morale and welfare through recreation for the cadets of AFROTC Detachment 910 at the University of Washington.","det910ca@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/21c/21c2b4ed332572f60df3acd799e21eef.png"
"783","The Class of 2020 at the University of Washington School of Dentistry","It shall be the purpose of this organization to inform and interact with the community with respect to oral health issues and concerns. Additionally, this organization promotes class involvement and a high degree of professionalism through relations with other classes at the University of Washington School of Dentistry.","uwsod20@uw.edu","HEALTH SCIENCES","https://uws-community.symplicity.com/files/75e/75ec1601a229d55828480ec81b43b491.jpg"
"784","The Classics, Medieval, and Early Modern Studies Group at the University of Washington","It shall be the purpose of this organization to foster collaboration between disciplines on
topics concerning Classical and Late Antiquity, the Middle Ages, and the Early Modern period by bringing
together classicists, medievalists, and early modernists from diverse departments on campus and the
community. Recognizing that scholars can become isolated in their own subject area, we believe that by
bringing these varied perspectives tog…","chajul@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/164/16416dfc91a467471c78a11e3c9aaee6.jpg"
"785","The Fishwrapper","To have a laugh","fishwrap@uw.edu","RECREATION","https://uws-community.symplicity.com/files/2bf/2bfa82024c49717bfcf1f2fc039cf7af.jpg"
"786","The German Club at the UW","To promote the use and learning of the German language and create a community that is passionate about German at the UW.","germancl@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/a1d/a1d65ea1d4d4a94c83a0ed7817968a88.png"
"787","The Golf Club at UW","It shall be the purpose of this organization to provide a community for students at the University of Washington who wish to meet others who share their interest in the game of golf. This organization will support those who join by offering them a place to practice golf and thereby hone their skills as a golfer and overall focus as a student.","golfclub@uw.edu","SPORTS","https://uws-community.symplicity.com/files/32f/32ff9173e17204737ba97a3a5ff2e2fc.jpg"
"788","The Husky HOPE Project","The Husky Hope Project exist to help chronically ill people in the community by restoring their hope, listen to their stories, and showing that we and other members of the community care. We create connection between the patient and the researchers who are trying to solve their specific issues. While giving them hope, we educate the patients and ourselves about cutting edge research in the field, and give researchers the patient's perspec…","hhope@uw.edu","HEALTH SCIENCES","https://uws-community.symplicity.com/files/9b0/9b0a9e0dcaeb4b9f27384d1edf0f26b2.png"
"789","THE KOMPANY","THE KOMPANY is a K-Pop dance company formed to provide learning opportunities for those interested in K-Pop and Hip-Hop dance, as well as performing and filming opportunities for those interested in participating in video dance covers. The organization is open to all interested, regardless of their dance experience or background.","kompany@uw.edu ","PERFORMING","https://uws-community.symplicity.com/files/cf2/cf2cb838fea5cc027c1f64e93031e3b6.jpg"
"790","The National Society of Leadership and Success","The Society is an organization that helps people discover and achieve their goals. The Society offers life-changing lectures from the nation's leading presenters and a community where like-minded, success-oriented individuals come together and help one another succeed. The Society also serves as a powerful force of good in the greater community by encouraging and organizing action to better the world.","thensls@uw.edu","HONORARY","https://uws-community.symplicity.com/files/3de/3deb88fded220d55ce56dac8164d97df.png"
"791","The Purple Group","The Purple Group is a peer support network of undocumented students that meets monthly to foster community building, connect with allies, share resources, participate in workshops, and discuss issues affecting immigrant communities locally as well as across the country and the world","undocupu@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/cc5/cc58373ec8bb37f0e1401880ff75300f.png"
"792","The Sanctuary","A Christian community open to all, welcoming the full diversity of students at UW. We aim to do justice, love kindness, and walk humbly.","lecmuw@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/7a9/7a968f7a24e9af296e0bff4d1036d4d4.png"
"793","The Sisterhood of Pi Nu Iota","The purpose of the Sisterhood of Pi Nu Iota is to fortify the Filipina through academic excellence, community service, cultural awareness, and female empowerment.","ates@uw.edu","FRATERNITIES & SORORITIES - UGC","https://uws-community.symplicity.com/files/1cb/1cb0a531d3b2cbc831ca719f7b14a57d.png"
"794","The Society for Bioengineering Graduate Students","To provide graduate students in the Bioengineering and affiliated departments with a venue in which to interact socially and professionally to grow academic and professional networks while promoting dialogue on the furthering of BioE ventures.","gsbioe@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/b96/b96a97b7902d8f8c76a899e76b5ff93a.png"
"795","The Society for Collegiate Leadership & Achievement","The purpose of the Society is to honor undergraduate students’ achievement and empower them to be the leaders of tomorrow. We aim to maximize student potential through our vibrant peer and mentor community and access to our powerful skills development platform.  To achieve this purpose, the Society encourages members to take ownership of their own learning and control of their futures. Students identify their paths, develop personal and…","scla@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/3f1/3f19d136a1d2c6cb4e824a4dc698376c.png"
"796","The Syndicate of Strength","Our RSO is all about helping people becoming more active, either that be in fitness or dieting. We want to help people lift and get to their goal. We are a team who plans also on competition to represent our university, we plan on powerlifting and getting student and people ready.","synduw@uw.edu","SPORTS","https://uws-community.symplicity.com/files/af9/af967133c3ecb16e0efb3477aeeef7c0.jpg"
"797","The Undergraduate Pediatric Interest Group","To promote, recognize, meet, fundraise and organize student events and community events, related to the fields of pediatrics and pre-health majors","upig@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/4b2/4b2c67763e9fbfb7151d1613cdcdbb7a.jpg"
"798","The Washington Journal of Environmental Law and Policy","The Washington Journal of Environmental Law & Policy (WJELP) is a student-run and peer-reviewed journal publishing twice a year and supporting an investigative and interdisciplinary approach to analyzing environmental legal issues important to the Pacific Northwest and beyond.

WJELP will showcase the ideas pushing environmental law & policy in the region and across the country.","WJELP@uw.edu","LAW","https://uws-community.symplicity.com/files/328/3288559ab6cdd5261f00e0e16c7bdc4a.png"
"799","Theta Chi Fraternity- Alpha Rho","To bind by closer bonds the members to each other, and the mutual benefit and improvement of all members. To create and improve ties of each member to their community of which they reside by selfless service.","thetachi@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/cfb/cfb73b73cc333c3f8743ec6837e51127.jpg"
"800","Theta Delta Chi","Through scholarship, leadership, and a responsible social life, the Brothers of Theta Delta Chi prepare each other to thrive in a changing world.","tdxhouse@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/254/254893c7a79ef2944375f4c14c08885f.jpg"
"801","Theta Tau at the University of Washington","Theta Tau is a co-ed professional engineering fraternity that aims to create a balance of community service, professional development, and brotherhood/social activities. We are the largest and oldest professional engineering fraternity with over 66 chapters. Our primary goal is to foster an environment that creates an engineering community as well as improving business skills in an industry setting.","thetatuw@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/25a/25a9b3f728ddd99d4bc3f98a05f02b5a.png"
"802","Theta Xi Fraternity","Dry house","thetaxi@uw.edu","FRATERNITIES & SORORITIES - IFC / PH","https://uws-community.symplicity.com/files/909/909c57b0f6cadb70d613c1685dadcdd8.jpg"
"803","Toastmasters at UW","The purpose of this organization is to promote excellence in public speaking and provide educational and leadership experience for students.","uwtoast@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/157/157087c822dd068565546dda94f9570e.jpg"
"804","Triangle Fraternity","The purpose of Triangle UW is to create and maintain a fraternity of engineers, architects, and scientists at the University of Washington. It shall carry out its purpose by establishing a chapter that develops balanced men who cultivate high moral character, foster lifelong friendships, and live their lives with integrity.","triangle@uw.edu","FRATERNITIES & SORORITIES - OTHER","https://uws-community.symplicity.com/files/19e/19e9bbdef46caff2e43c41df4b0f5840.png"
"805","Tropicana: Organización Hispanohablantes","To create a support system for latinos for the mutual goal of academic and social adaption. To form a safe environment bent on unifying the various latino culture of our greater UW community. To enrich our latino cultures while providing opportunities for new UW experiences. To provide a bridge between Latino international student and Latino-Americans. Latino international students adapt to the US while the Latino-Americans enrich their culture.","tropi@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/b8a/b8a66f256264c7d60712ebe80961779e.jpeg"
"806","Tusubira- We Have Hope","To address issues that perpetuate poverty through providing education and community development programs in rural villages of Uganda. We do this because every youth deserves an opportunity to thrive, to become a contributing member of a healthy and productive community, and to be free from extreme poverty.","twhhuw@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/cec/cece41ac6e6b561be95c96b6fc036abc.jpg"
"807","Tzu Chi Collegiate Association Seattle Chapter","The Tzu Chi Collegiate Association at Seattle (Seattle & UW Tzu Ching) is the service-based collegiate organization that carries out the missions of the Tzu Chi Foundation. The Tzu Ching club provides an opportunity for volunteer work within the local area that is rewarding, meaningful, and manageable during one's busy college life. 

Events include food and hygiene products distribution for the homeless, spending time with the elderly …","tzuchiuw@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/cac/caca04b648860be1e0ff888955387d11.jpg"
"808","U Business and Academic Association","Unicorn Business and Academic Association offers a platform that gathers various resources to help maximize college students’ academic and social experience","ubaa@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/a57/a570bc2a1af077da376bb49b03fc1222.jpg"
"809","UAW 4121 Climate Justice Working Group","The Climate Justice Working Group was formed to support and help carry out the work of the Martin Luther King County Labor Council Climate Caucus, the Alliance for Jobs and Clean Energy, and to serve as a place for UAW 4121 members to discuss plans related to climate justice on the University of Washington campus. We are a diverse group of students at the UW who work together to facilitate meaningful conversations within our labor communi…","cjwg@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/51e/51ebf2ee7881a530902d69da44535b88.png"
"810","Umang","To organize social and cultural events with an Indian traditional theme","umang1@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/a80/a806ccae4c7478f0049095d859085fbe.jpg"
"811","Undergraduate Business Council","To foster our community by building unity, collaboration, and leadership amongst Foster RSOs by providing opportunities, supports and resources to aid their success in cultivating our community.","ubc@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/0fe/0fee0ef8d1d200a68c7902dfa3b623c3.jpg"
"812","Undergraduate Theater Society","The Undergraduate Theater Society creates inclusive learning opportunities for all undergraduates at the University of Washington. By producing stimulating theatre, we strive to address the lived experiences of our diverse world.","uwuts@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/bfe/bfe2ed55892f4db272b1e454f2772571.jpg"
"813","Undergraduate Women in Business Association (UWiB)","Connecting and preparing the next generation of female business leaders.","uwib@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/3d6/3d60680b7d494fcffa1eb7fbc6d602d6.png"
"814","Underwater Remotely Operated Vehicles","To design, build and operate underwater robots, called remotely operated vehicles (ROVs) in the marine technology industry, and to compete against other universities in the Marine Advanced Technology Education ROV competition.","uwrov@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/f3c/f3c2423141354cc98fce4ded0ae9067d.jpg"
"815","UNICEF at UW","To advocate for protection of children’s rights, to help meet their basic needs and to expand their opportunities to reach their full potential through student coalition.","unicefuw@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/ef6/ef624e15a1d036b44182d9927bcd1259.png"
"816","Unidas Seremos","A unique undergraduate multicultural organization for women on campus, we pride ourselves in celebrating cultures and are dedicated to the services of our community/university.","unidas@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/23f/23f53c2997d1cc103bc1a84d79aabdd5.png"
"817","Unified Professional Pharmacy Organizations of Washington","To provide students with professional pharmacy representation and allow for pharmacy advocacy and patient care in the community.","uppow@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/72a/72ab7c01f53b1bc8f71fdd544e3eacd7.png"
"818","Union Bay Rowing Club","We are a recreational rowing club at the University of Washington open to rowers of all ages and experience! We hold quarterly novice rowing classes through the IMA as well as weekly practices on the water three days a week.","ubrc@uw.edu","SPORTS","https://uws-community.symplicity.com/files/38e/38ecef327ae767f05d11e50c2430cf4d.jpg"
"819","Unite UW Student Association","To promote diversifying culture across the UW campus and to connect domestic and international students together in a cohesive community.","uusauw@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/327/3270463484ab259c4ce4dddf4bae91dc.png"
"820","United Greek Council","To promote unity among multicultural and underrepresented minority Greek organizations at the University of Washington.","ugc@uw.edu","FRATERNITIES & SORORITIES - UGC","https://uws-community.symplicity.com/files/ffc/ffc3ba5b4e374826828d8241865fe463.jpeg"
"821","United Students Against Sweatshops","United Students Against Sweatshops (USAS) is a chapter of a national student movement who use our influence in universities to act in solidarity with workers' struggles locally and around the world. USAS organizes for student and worker power.","uwusas@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/5b4/5b4619a414b9c8f2bb1b806dfdb4802b.jpg"
"822","University Christian Fellowship","As a Christian organization, we serve as a group where students can connect with other students to learn more about God.","ucf@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/529/5291a286774628e1b5186a544a7bd01f.jpg"
"823","University District Street Medicine","The University District Street Medicine project is dedicated to addressing disparities in access to health care among individuals and families experiencing homelessness. Our mission is to partner UW students with the community in order to further an understanding and create systematic change now and in the careers of those future healthcare providers. Our ultimate goal is to empower individuals and the community by facilitating access to …","udsm@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/964/964c30ec9e07353947badf62f6ab1fe2.png"
"824","University Kayak Club","The University Kayak Club is dedicated to all forms of kayaking and open to University of Washington students, staff, and their spouses. The club organizes outings and provides equipment and instruction for club members.","ukc@uw.edu","SPORTS","https://uws-community.symplicity.com/files/ddd/dddff9e64bacb97e11be3c77c53f0778.jpg"
"825","University of Washington Periodontics Dental Student Interest Group","The UW Perio DSIG is established to further the following aims and objectives: 
•Promote the field of Periodontology at the University of Washington School of Dentistry
•Engage students in Periodontal research through active participation in research projects
•Offer students opportunities to attend lunch n’ learns, lectures, Continuing Education courses, and conferences related to clinical Periodontology and Periodontal researc…","periosig@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/974/974c123d05f48425cc5ae3c7d76355d1.jpg"
"826","University Ventures","We are UW students who want to promote student products and services both on and off campus; empowering individuals to better themselves through business and community.","univent@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/fe9/fe9fc81565a240185aecb3cd3c14012e.jpg"
"827","Unleashed A Cappella","To provide a non-competitive opportunity for people who want to sing A Cappella music, and to perform concerts for the public.","unleashd@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/f15/f153ddf35909a4641ee15f9ba12cb5c8.jpg"
"828","Unplugged","To perform covers of songs, original arrangements, and original compositions.","unplug@uw.edu","PERFORMING","https://uws-community.symplicity.com/files/7d1/7d15a480dca4519c522b131fdb2a6fda.jpg"
"829","Uphill Ski Club","Are you tired of studying? Need a face full of fresh POW?! Join us in our never ending battle to save the endangered snow snakes. We except all able-bodied skiers and split boarders who are willing to take up skins against the enemy, whoever it may be.",NA,"RECREATION","https://uws-community.symplicity.com/files/c21/c218e15ddd16bf5f66264a45c653d750.jpg"
"830","UW Leaders","UW Leaders (UWL) is a program of the Associated Students of University of Washington (ASUW) that offers leadership-building opportunities for first, second, and transfer third-year students. Whether students have been involved in past leadership or want to start now, UW Leaders maximizes their leadership potential and welcomes them into a close-knit, meaningful community of accomplished individuals.","asuwlead@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/d88/d88efb18df70e49122548d9a3f9c18ee.png"
"831","VAVV","Our goal is to organize events about Persian and Iranian culture. We have already organized several events in collaboration with NELC department such as, monthly Docunight event (watching an Iranian documentary or a documentary about Iran) and every other month Shahnameh Reading event (Reading an ancient Iranian book full of mythological stories called Shahnameh By Ferdowsi)","vavv@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/fab/faba3f8c445ae1d309e461e4573e1ee6.png"
"832","Veritas Forum ","To engage the university students and faculty in discussions addressing life's most fundamental questions through the representation of diverse worldviews, and to show the relevance of Jesus Christ to all of life.","veritasf@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/948/948b53fb95258d524d121a3bbb10d73e.jpeg"
"833","Vietnam Health Clinic","Vietnam Health Clinic (VHC) is a student-led, non-profit organization dedicated to improving health care services and access to the underprivileged population of Vietnam.","vnhealth@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/ae0/ae0020b9333a1735f26f9d65a828750a.png"
"834","Vietnamese Student Association","VSAUW seeks to foster relationships between students at the University of Washington and the greater Vietnamese community. We aim to do this by developing the next generation of leaders in the Vietnamese community, hosting events to promote Vietnamese heritage and culture as well as supporting sister VSA’s at other college campuses.","vsauw@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/392/392ab4f589018dd008b9cf34f8ab0cd7.jpg"
"835","Virtual Reality Association","The purpose of this organization shall be to build, promote, and sustain a community of people who are interested in Virtual Reality, Augmented Reality or Mixed Reality. The VRA will host immersive events to explore cutting-edge Extended Reality (XR) technologies and establish a partnership with RSO's and VR/AR Organizations. VRA will strive to provide the best possible Virtual Reality experience to the public, and especially to its memb…","vrassoc@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/3b6/3b6acaf2ed5a68daaef735646c3dbf03.jpg"
"836","VisionEyes Pre-Optometry Club","VisionEyes Pre-Optometry works toward providing those interested in applying for optometry school with resources to support their goals and aspirations.","vpoc@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/a26/a26a42162b44e605aa0ab508292f2388.jpg"
"837","Viva la Joteria","The mission of Viva la Joteria is to bring cultural awareness and spark a social movement within our communities. Through education, activism, leadership, community service and advocacy, it is our hope to find liberation for our gente. We are a group of queer Latinx community organizers fighting to end machismo, xenophobia, anti-blackness, islamophobia and other issues, so we can become una comunidad unida.","vivalajo@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/e9f/e9ff030c037e89aa84b667eef482f10d.jpg"
"838","Volunteers Around the World - University of Washington Chapter","The purpose of this organization is for students to take part in medical outreach internships in order to improve the standard of living for poverty stricken communities around the world as well as help students improve their skills in their prospective professions.","vatw@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/5b8/5b8ff7c72226a55eda0d2f3e088190b5.jpeg"
"839","Voyage UW","A UW student-led interdisciplinary magazine that highlights student exploration in the PNW and across the world to promote geographic and cultural awareness and inspire adventure through written and visual storytelling.","voyage@uw.edu","SPECIAL INTEREST","https://uws-community.symplicity.com/files/6a4/6a40c42a4786d4411d6a2706aafbe5bc.jpeg"
"840","VTOL Engineering and Research Team","The purpose of VERT is to promote exploration and innovation in the field of Vertical Take-off and Landing aircraft design within the University of Washington community.","vtolert@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/64f/64f7721f8fda96da5010ae3b735736ac.jpg"
"841","Washington Disciples For Christ","WDFC (Washington Disciples For Christ) is an evangelical, international student mission organization dedicated to continuous witnessing for Christ, building them up, and sending them to all the nations to fulfill the Great Commission.","wdfc@uw.edu","RELIGIOUS / SPIRITUAL","https://uws-community.symplicity.com/files/613/6139e5585847867c9190948c4ee36e64.png"
"842","Washington Gaming Association","The Mission of the Washington Gaming Association shall be to foster unity, pride, and community within its members and surrounding community through educational, cultural and social advancement","wgauw@uw.edu","GAMING / ESPORTS","https://uws-community.symplicity.com/files/e84/e842bd82bb4f12cc1b53bb13b757c24a.png"
"843","Washington Gaming Association: Counter-Strike: Global Offensive","To represent Washington Gaming Association in Counter-Strike: Global Offensive against other collegiate and semi-professional teams across the nation.","wgacsgo@uw.edu","GAMING / ESPORTS","https://uws-community.symplicity.com/files/a7e/a7e396f9e8cda86e70b1d66008bc601a.jpg"
"844","Washington Israel Public Affairs Committee","WIPAC is a pro-Israel student organization at the University of Washington that seeks to support a strong U.S.-Israel relationship through engagement with elected officials. We aim to provide an inclusive space for all students who value this relationship regardless of their partisan alignment.","wipac@uw.edu ","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/185/18541ceecccc4cbc6dbd7b351331370c.jpg"
"845","Washington Men's Gymnastics","To provide an opportunity for any student wishing to participate in gymnastics competitions around the country and to promote gymnastics in the Northwest.","wmgo@uw.edu","SPORTS","https://uws-community.symplicity.com/files/bff/bfff20e357fc38b2381cda96d5eabc0f.jpg"
"846","Washington Mens Ultimate Frisbee","To promote the sport of Ultimate Frisbee among the UW community.","uwultima@uw.edu","SPORTS","https://uws-community.symplicity.com/files/5a2/5a218b35ca561679760b2d7d8d6e2679.jpg"
"847","Washington Public Interest Research Group","WashPIRG is an organization dedicated to fighting society's biggest problems, taking action, and making change. Examples include hunger and homelessness visibility, labeling GMOs, transportation, healthcare, and getting big money out of politics.","washpirg@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/778/778fcaad69a955d7818e1ccf3aad6308.png"
"848","Washington Rugby Football Club","It shall be the purpose of this organization:  to participate in the playing of, and promotion of the game of Rugby.","rugbyfc@uw.edu","SPORTS","https://uws-community.symplicity.com/files/928/92859ed6464f01a7d9f4870d1b9fcb27.jpg"
"849","Washington State Model United Nations","The mission of Washington State Model United Nations is to develop students into better global citizens. WASMUN will emulate the United Nations to provide a format that students will use to understand international diplomacy through debate.","wasmun@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/323/3230269e69a4e2ded774f3512962c485.png"
"850","Washington State Pharmacy Association Student Chapter","The WSPA exists to advocate on behalf of its members to ensure pharmacy professionals are recognized, engaged and valued as essential to the healthcare team. The vision of the Washington State Pharmacy Association is to ensure everyone understands and recognizes the importance of the profession of pharmacy.","uwwspa@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/a21/a21a207b41d027892157530d471104c9.png"
"851","Washington Student Association","The Washington Student Association advocates for students in Washington state. WSA advocates for higher education, specifically affordable tuition, and other issues for graduate and undergraduate students. Going to Olympia, volunteering with campaigns, registering students to vote, and providing leadership opportunities all fall under the spectrum of what WSA aims to accomplish.","wsauw@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/8d1/8d154e057f327794245e675c82218110.png"
